,vres,i_leftmost,diff_i,diff_v,vgate,name,type,time,OK
0,83.58342,8.944075,5.426791,10.93206,745.8158999999999,tran_SchGtAmcttTtVt_32,Sch,Sun Apr 23 23:39:31 2023,False
1,82.68969,8.672,5.170481,7.945259,747.0803000000001,tran_SchGtAmcttTtVt_31,Sch,Sun Apr 23 23:38:41 2023,False
2,74.72716,9.018844,5.610481,0.02209624,756.8369,tran_SchGtAmcttTtVt_30,Sch,Sun Apr 23 23:37:51 2023,False
3,83.64655,9.494458,6.018797,8.78357,746.1052999999999,tran_SchGtAmcttTtVt_29,Sch,Sun Apr 23 23:36:58 2023,False
4,73.43379999999999,9.507837,6.084152,0.8793928,759.6802,tran_SchGtAmcttTtVt_28,Sch,Sun Apr 23 23:36:12 2023,False
5,84.96285,9.363664,5.877906,9.884331999999999,743.8131999999999,tran_SchGtAmcttTtVt_27,Sch,Sun Apr 23 23:35:19 2023,False
6,79.98048,9.069538,5.58002,8.35493,750.5397,tran_SchGtAmcttTtVt_26,Sch,Sun Apr 23 23:34:23 2023,False
7,77.41207999999999,9.224836999999999,5.737555,3.7574840000000003,752.1469,tran_SchGtAmcttTtVt_25,Sch,Sun Apr 23 23:33:34 2023,False
8,73.22463,9.335428,5.8849979999999995,-0.5258558999999999,758.8643000000001,tran_SchGtAmcttTtVt_24,Sch,Sun Apr 23 23:32:30 2023,False
9,75.06003,9.335882,5.896057,0.9494913,756.1646,tran_SchGtAmcttTtVt_23,Sch,Sun Apr 23 23:31:16 2023,False
10,73.06353,9.273900000000001,5.870209,0.199429,760.4017,tran_SchGtAmcttTtVt_22,Sch,Sun Apr 23 23:30:30 2023,False
11,80.42620000000001,8.49362,5.054601,3.3430030000000004,749.7627,tran_SchGtAmcttTtVt_21,Sch,Sun Apr 23 23:29:40 2023,False
12,75.90845,8.604842,5.160317,0.7029603,756.1143999999999,tran_SchGtAmcttTtVt_20,Sch,Sun Apr 23 23:28:36 2023,False
13,80.25573,9.4735,6.000201000000001,6.902781999999999,750.2220000000001,tran_SchGtAmcttTtVt_19,Sch,Sun Apr 23 23:27:39 2023,False
14,79.10390000000001,8.71566,5.300503,6.262449,752.1893,tran_SchGtAmcttTtVt_18,Sch,Sun Apr 23 23:26:42 2023,False
15,75.83959999999999,9.117875,5.654142,3.021933,756.1242,tran_SchGtAmcttTtVt_17,Sch,Sun Apr 23 23:25:37 2023,False
16,83.69090999999999,9.449704,5.9240129999999995,8.92085,745.7420999999999,tran_SchGtAmcttTtVt_16,Sch,Sun Apr 23 23:24:24 2023,False
17,80.07678,8.900101,5.412401,4.0246759999999995,749.1946,tran_SchGtAmcttTtVt_15,Sch,Sun Apr 23 23:23:15 2023,False
18,80.62433,9.581413999999999,6.07555,6.30529,749.1750000000001,tran_SchGtAmcttTtVt_14,Sch,Sun Apr 23 23:21:57 2023,False
19,89.82979,8.073885,4.537991,10.2691,737.1505999999999,tran_SchGtAmcttTtVt_13,Sch,Sun Apr 23 23:20:36 2023,False
20,84.71758,8.60192,5.093356,11.34631,744.2769000000001,tran_SchGtAmcttTtVt_12,Sch,Sun Apr 23 23:19:23 2023,False
21,77.38759,8.884117999999999,5.459344,4.865932,754.936,tran_SchGtAmcttTtVt_11,Sch,Sun Apr 23 23:17:54 2023,False
22,68.80484000000001,9.085192,5.72123,1.259437,766.9902,tran_SchGtAmcttTtVt_10,Sch,Sun Apr 23 23:16:32 2023,False
23,77.97183000000001,9.56011,6.065426,2.7911799999999998,753.6242,tran_SchGtAmcttTtVt_9,Sch,Sun Apr 23 23:15:43 2023,False
24,84.7401,9.185908000000001,5.706186,7.615152,743.8219,tran_SchGtAmcttTtVt_8,Sch,Sun Apr 23 23:15:07 2023,False
25,77.00581,9.197704,5.722283,4.828932999999999,754.0752,tran_SchGtAmcttTtVt_7,Sch,Sun Apr 23 23:14:20 2023,False
26,71.87118000000001,9.174956,5.751557999999999,1.59822,760.6547,tran_SchGtAmcttTtVt_6,Sch,Sun Apr 23 23:12:42 2023,False
27,74.13439,8.885792,5.499111,2.0971319999999998,757.8657,tran_SchGtAmcttTtVt_5,Sch,Sun Apr 23 23:10:35 2023,False
28,81.50623999999999,9.195378,5.757735,1.720056,749.0458,tran_SchGtAmcttTtVt_4,Sch,Sun Apr 23 23:08:34 2023,False
29,78.19418,8.728161,5.285414,3.618309,752.6399,tran_SchGtAmcttTtVt_3,Sch,Sun Apr 23 23:06:38 2023,False
30,78.17899,9.27133,5.82643,4.668284,752.4276,tran_SchGtAmcttTtVt_2,Sch,Sun Apr 23 23:05:33 2023,False
31,79.8232,9.350122,5.834309,4.435447,749.4317,tran_SchGtAmcttTtVt_1,Sch,Sun Apr 23 23:04:58 2023,False
32,81.33319999999999,8.633904999999999,5.137379,7.4856799999999994,747.754,tran_SchGtAmcttTtVt,Sch,Sun Apr 23 23:04:22 2023,False
