,vres,i_leftmost,diff_i,diff_v,vgate,name,type,time,OK
0,61.633309999999994,-6.1200280000000005,-4.002711,3.232075,664.4776,tran_SchGtAmcttTtVt_32,Sch,Sun Apr 23 22:01:38 2023,False
1,58.48227,-6.541326,-4.141232,1.008226,669.5143,tran_SchGtAmcttTtVt_31,Sch,Sun Apr 23 22:01:15 2023,False
2,67.83591999999999,-6.711061999999999,-4.0232589999999995,9.320701000000001,657.5601,tran_SchGtAmcttTtVt_30,Sch,Sun Apr 23 22:00:52 2023,False
3,67.00077,-6.707854,-4.047498,8.548009,657.2468,tran_SchGtAmcttTtVt_29,Sch,Sun Apr 23 22:00:30 2023,False
4,66.20396000000001,-6.404710000000001,-3.89603,7.598192999999999,657.7093000000001,tran_SchGtAmcttTtVt_28,Sch,Sun Apr 23 22:00:06 2023,False
5,57.80891,-6.8300350000000005,-4.294513,0.2608902,670.7529,tran_SchGtAmcttTtVt_27,Sch,Sun Apr 23 21:59:43 2023,False
6,53.00928,-6.784627,-4.275961,-4.298217,676.8289,tran_SchGtAmcttTtVt_26,Sch,Sun Apr 23 21:59:21 2023,False
7,64.54617999999999,-6.545463000000001,-4.118491000000001,6.347111,661.5935,tran_SchGtAmcttTtVt_25,Sch,Sun Apr 23 21:58:57 2023,False
8,57.07406,-6.269201,-4.082557,-1.121164,670.6381,tran_SchGtAmcttTtVt_24,Sch,Sun Apr 23 21:58:34 2023,False
9,59.635220000000004,-6.263451,-3.918377,1.982138,667.5998,tran_SchGtAmcttTtVt_23,Sch,Sun Apr 23 21:58:12 2023,False
10,60.3938,-6.351475,-3.9276830000000005,1.998985,664.904,tran_SchGtAmcttTtVt_22,Sch,Sun Apr 23 21:57:48 2023,False
11,62.01276,-6.041665,-3.924568,4.169758,664.5553,tran_SchGtAmcttTtVt_21,Sch,Sun Apr 23 21:57:25 2023,False
12,65.75455,-5.681626,-3.579322,7.2309339999999995,658.9999,tran_SchGtAmcttTtVt_20,Sch,Sun Apr 23 21:57:03 2023,False
13,60.382220000000004,-6.078276,-3.807839,2.476312,666.85,tran_SchGtAmcttTtVt_19,Sch,Sun Apr 23 21:56:39 2023,False
14,68.09875,-5.947719,-3.835277,10.014510000000001,656.9439,tran_SchGtAmcttTtVt_18,Sch,Sun Apr 23 21:56:17 2023,False
15,61.76622,-5.665513000000001,-3.744918,3.754176,665.8385999999999,tran_SchGtAmcttTtVt_17,Sch,Sun Apr 23 21:55:54 2023,False
16,61.31861,-6.648135,-4.045392,3.694585,665.4079,tran_SchGtAmcttTtVt_16,Sch,Sun Apr 23 21:55:31 2023,False
17,63.572379999999995,-5.62855,-3.734386,5.719652000000001,662.9525,tran_SchGtAmcttTtVt_15,Sch,Sun Apr 23 21:55:08 2023,False
18,61.840289999999996,-5.901915,-3.9763509999999997,5.072064999999999,665.7008,tran_SchGtAmcttTtVt_14,Sch,Sun Apr 23 21:54:43 2023,False
19,62.332989999999995,-6.497833,-4.081632,4.011716,664.1154,tran_SchGtAmcttTtVt_13,Sch,Sun Apr 23 21:54:20 2023,False
20,64.95362,-5.740288,-3.89293,7.217835,661.4486,tran_SchGtAmcttTtVt_12,Sch,Sun Apr 23 21:53:58 2023,False
21,54.32868,-6.104368,-4.144426,-2.924969,676.1873,tran_SchGtAmcttTtVt_11,Sch,Sun Apr 23 21:53:35 2023,False
22,62.614110000000004,-5.821721,-3.7433309999999995,4.404764999999999,663.2475,tran_SchGtAmcttTtVt_10,Sch,Sun Apr 23 21:53:12 2023,False
23,65.94424000000001,-5.708883,-3.8475360000000003,7.816752999999999,660.3411,tran_SchGtAmcttTtVt_9,Sch,Sun Apr 23 21:52:49 2023,False
24,56.652609999999996,-6.170923,-4.052157,-1.4437659999999999,671.9926,tran_SchGtAmcttTtVt_8,Sch,Sun Apr 23 21:52:26 2023,False
25,60.981849999999994,-6.904586,-4.21489,3.6257059999999997,665.7172999999999,tran_SchGtAmcttTtVt_7,Sch,Sun Apr 23 21:52:03 2023,False
26,56.33276,-6.034024,-3.7755289999999997,-1.925117,671.4325,tran_SchGtAmcttTtVt_6,Sch,Sun Apr 23 21:51:40 2023,False
27,62.05272,-5.9604490000000006,-3.8894080000000004,4.346964,664.239,tran_SchGtAmcttTtVt_5,Sch,Sun Apr 23 21:51:17 2023,False
28,57.918,-5.975399,-3.9865350000000004,0.36684279999999997,669.7733000000001,tran_SchGtAmcttTtVt_4,Sch,Sun Apr 23 21:50:53 2023,False
29,56.24034,-6.580444,-4.064157,-2.112018,671.8503000000001,tran_SchGtAmcttTtVt_3,Sch,Sun Apr 23 21:50:31 2023,False
30,67.00532,-6.174853000000001,-4.006799,8.193358,657.2883,tran_SchGtAmcttTtVt_2,Sch,Sun Apr 23 21:50:07 2023,False
31,63.59506,-5.989590000000001,-3.869024,5.706929000000001,662.5667,tran_SchGtAmcttTtVt_1,Sch,Sun Apr 23 21:49:44 2023,False
32,66.13432,-6.726868,-4.111708,8.010854,659.3461000000001,tran_SchGtAmcttTtVt,Sch,Sun Apr 23 21:49:21 2023,False
