,vres,i_leftmost,diff_i,diff_v,vgate,name,type,time,OK
0,77.52802,6.275494,3.7857499999999997,14.00641,725.4363000000001,tran_SchGtAfsTlVh,Sch,Sun Apr 23 22:13:22 2023,False
1,63.508449999999996,0.8943873,-2.7177599999999997,0.8086216,649.3482,tran_SchGtAsfTlVh,Sch,Sun Apr 23 22:12:59 2023,False
2,75.64485,7.3934690000000005,4.907458,12.16137,715.7315,tran_SchGtAffTlVh,Sch,Sun Apr 23 22:12:36 2023,False
3,64.21992999999999,-4.749872,-3.73931,1.722194,659.9019000000001,tran_SchGtAssTlVh,Sch,Sun Apr 23 22:12:12 2023,False
4,77.52802,6.275494,3.7857499999999997,14.00641,725.4363000000001,tran_SchGtAfsThVh,Sch,Sun Apr 23 22:11:49 2023,False
5,63.508449999999996,0.8943873,-2.7177599999999997,0.8086216,649.3482,tran_SchGtAsfThVh,Sch,Sun Apr 23 22:11:26 2023,False
6,75.64485,7.3934690000000005,4.907458,12.16137,715.7315,tran_SchGtAffThVh,Sch,Sun Apr 23 22:11:02 2023,False
7,64.21992999999999,-4.749872,-3.73931,1.722194,659.9019000000001,tran_SchGtAssThVh,Sch,Sun Apr 23 22:10:39 2023,False
8,77.52802,6.275494,3.7857499999999997,14.00641,725.4363000000001,tran_SchGtAfsTlVl,Sch,Sun Apr 23 22:10:16 2023,False
9,63.508449999999996,0.8943873,-2.7177599999999997,0.8086216,649.3482,tran_SchGtAsfTlVl,Sch,Sun Apr 23 22:09:53 2023,False
10,75.64485,7.3934690000000005,4.907458,12.16137,715.7315,tran_SchGtAffTlVl,Sch,Sun Apr 23 22:09:28 2023,False
11,64.21992999999999,-4.749872,-3.73931,1.722194,659.9019000000001,tran_SchGtAssTlVl,Sch,Sun Apr 23 22:09:05 2023,False
12,77.52802,6.275494,3.7857499999999997,14.00641,725.4363000000001,tran_SchGtAfsThVl,Sch,Sun Apr 23 22:08:42 2023,False
13,63.508449999999996,0.8943873,-2.7177599999999997,0.8086216,649.3482,tran_SchGtAsfThVl,Sch,Sun Apr 23 22:08:19 2023,False
14,75.64485,7.3934690000000005,4.907458,12.16137,715.7315,tran_SchGtAffThVl,Sch,Sun Apr 23 22:07:56 2023,False
15,64.21992999999999,-4.749872,-3.73931,1.722194,659.9019000000001,tran_SchGtAssThVl,Sch,Sun Apr 23 22:07:31 2023,False
