,vres,i_leftmost,diff_i,diff_v,vgate,name,type,time,OK
0,48.44945,3.697125,0.11681390000000001,1.2166569999999999,605.3063,tran_SchGtAttTtVt,Sch,Sun Apr 23 20:57:30 2023,False
